dataset,combo_name,trial_id,update_strategy,coverage,alpha,beta,evaporation,ants,tau_gap,use_2opt,use_or_opt,use_node_exchange,ls_top_ants,best_length,elapsed_seconds
gray_Vinyl.bin,iteration_best_cov20_beta=4,11,iteration_best,0.2,2,4,0.2,64,250,0,0,0,5,867.4602,0.283848
gray_Vinyl.bin,iteration_best_cov20_beta=4,12,iteration_best,0.2,2,4,0.2,64,250,0,0,0,5,928.7650,0.285640
gray_Vinyl.bin,iteration_best_cov20_beta=4,13,iteration_best,0.2,2,4,0.2,64,250,0,0,0,5,860.1579,0.282898
gray_Vinyl.bin,iteration_best_cov20_beta=4,14,iteration_best,0.2,2,4,0.2,64,250,0,0,0,5,845.2320,0.287802
gray_Vinyl.bin,iteration_best_cov20_beta=4,15,iteration_best,0.2,2,4,0.2,64,250,0,0,0,5,892.4445,0.284184
gray_Vinyl.bin,iteration_best_cov20_beta=5,1,iteration_best,0.2,2,5,0.2,64,250,0,0,0,5,844.2614,0.285973
gray_Vinyl.bin,iteration_best_cov20_beta=5,2,iteration_best,0.2,2,5,0.2,64,250,0,0,0,5,847.0222,0.287982
gray_Vinyl.bin,iteration_best_cov20_beta=5,3,iteration_best,0.2,2,5,0.2,64,250,0,0,0,5,901.9452,0.287711
gray_Vinyl.bin,iteration_best_cov20_beta=5,4,iteration_best,0.2,2,5,0.2,64,250,0,0,0,5,870.1397,0.292806
gray_Vinyl.bin,iteration_best_cov20_beta=5,5,iteration_best,0.2,2,5,0.2,64,250,0,0,0,5,920.8908,0.285704
gray_Vinyl.bin,iteration_best_cov20_beta=5,6,iteration_best,0.2,2,5,0.2,64,250,0,0,0,5,876.1540,0.288910
gray_Vinyl.bin,iteration_best_cov20_beta=5,7,iteration_best,0.2,2,5,0.2,64,250,0,0,0,5,842.3464,0.290026
gray_Vinyl.bin,iteration_best_cov20_beta=5,8,iteration_best,0.2,2,5,0.2,64,250,0,0,0,5,868.6693,0.301246
gray_Vinyl.bin,iteration_best_cov20_beta=5,9,iteration_best,0.2,2,5,0.2,64,250,0,0,0,5,888.3597,0.289801
gray_Vinyl.bin,iteration_best_cov20_beta=5,10,iteration_best,0.2,2,5,0.2,64,250,0,0,0,5,888.0531,0.289689
gray_Vinyl.bin,iteration_best_cov20_beta=5,11,iteration_best,0.2,2,5,0.2,64,250,0,0,0,5,865.7007,0.285218
gray_Vinyl.bin,iteration_best_cov20_beta=5,12,iteration_best,0.2,2,5,0.2,64,250,0,0,0,5,891.5199,0.282901
gray_Vinyl.bin,iteration_best_cov20_beta=5,13,iteration_best,0.2,2,5,0.2,64,250,0,0,0,5,879.8846,0.287024
gray_Vinyl.bin,iteration_best_cov20_beta=5,14,iteration_best,0.2,2,5,0.2,64,250,0,0,0,5,850.3013,0.286733
gray_Vinyl.bin,iteration_best_cov20_beta=5,15,iteration_best,0.2,2,5,0.2,64,250,0,0,0,5,868.8999,0.288960
gray_Vinyl.bin,iteration_best_cov20_beta=7,1,iteration_best,0.2,2,7,0.2,64,250,0,0,0,5,864.6834,0.288815
gray_Vinyl.bin,iteration_best_cov20_beta=7,2,iteration_best,0.2,2,7,0.2,64,250,0,0,0,5,850.9528,0.287989
gray_Vinyl.bin,iteration_best_cov20_beta=7,3,iteration_best,0.2,2,7,0.2,64,250,0,0,0,5,848.7618,0.286804
gray_Vinyl.bin,iteration_best_cov20_beta=7,4,iteration_best,0.2,2,7,0.2,64,250,0,0,0,5,878.0703,0.288727
gray_Vinyl.bin,iteration_best_cov20_beta=7,5,iteration_best,0.2,2,7,0.2,64,250,0,0,0,5,869.5205,0.293727
gray_Vinyl.bin,iteration_best_cov20_beta=7,6,iteration_best,0.2,2,7,0.2,64,250,0,0,0,5,845.9144,0.287813
gray_Vinyl.bin,iteration_best_cov20_beta=7,7,iteration_best,0.2,2,7,0.2,64,250,0,0,0,5,850.8289,0.310413
gray_Vinyl.bin,iteration_best_cov20_beta=7,8,iteration_best,0.2,2,7,0.2,64,250,0,0,0,5,848.7439,0.306397
gray_Vinyl.bin,iteration_best_cov20_beta=7,9,iteration_best,0.2,2,7,0.2,64,250,0,0,0,5,873.1891,0.287545
